"label","peak_id","peaksum","peakmax","unixtime_ofmax","raw_peaksum","dayofanalysis","peakSNR"
"Calmig_1","Calmig_1_1",645.983189779835,346.794099990587,1734018534,617.2515206,"2024-12-12",682.500772939966
"Calmig_1","Calmig_1_2",650.81522027043,404.421989103635,1734018564,622.360723103,"2024-12-12",687.605959261958
"Calmig_1","Calmig_1_3",654.612131873157,362.65343116098,1734018617,626.4668799,"2024-12-12",691.617511179476
"Calmig_1","Calmig_1_4",578.042996960812,359.785143786485,1734018653,550.20560196,"2024-12-12",610.719904882893
"Calmig_1","Calmig_1_5",648.999931542051,389.593774463504,1734018696,621.68222545,"2024-12-12",685.688051830575
"Calbaja_1","Calbaja_1_1",74.7578403769005,39.8749464674437,1734021267,43.83188476,"2024-12-12",193.333914035785
"Calbaja_1","Calbaja_1_2",74.6925072514531,36.1268400619455,1734021318,43.708543446,"2024-12-12",193.164953712757
"Calbaja_1","Calbaja_1_3",74.8790024134905,31.8763322620674,1734021390,43.824857879,"2024-12-12",193.647255494666
"Calbaja_1","Calbaja_1_4",73.1722290711667,29.8895525360514,1734021424,42.1150966,"2024-12-12",189.233308155099
"Calbaja_1","Calbaja_1_5",76.0103550743481,36.8309811457286,1734021464,44.9366604,"2024-12-12",196.573086912156
"Calbaja_0.2","Calbaja_0.2_1",32.3778064692692,14.8420106394375,1734020041,1.07015927,"2024-12-12",89.1410802800732
"Calbaja_0.2","Calbaja_0.2_2",20.5086540800475,10.4262363042714,1734020120,-10.275957,"2024-12-12",56.4634785102239
"Calbaja_0.2","Calbaja_0.2_3",18.1277721375182,8.42704636740516,1734020143,-12.5324111,"2024-12-12",49.9085443895995
"Calbaja_0.2","Calbaja_0.2_4",17.1544779977597,10.0033267694033,1734020205,-13.19402492,"2024-12-12",47.228915949338
"Calbaja_0.2","Calbaja_0.2_5",15.7308966119972,8.62075449456533,1734020255,-14.3520388,"2024-12-12",43.3095774755004
"Calbaja_0.4","Calbaja_0.4_1",31.0049043233041,17.7866938351257,1734020431,0.321675649999999,"2024-12-12",87.4254912511471
"Calbaja_0.4","Calbaja_0.4_2",28.6277357664934,15.7267290647867,1734020505,-1.9211449,"2024-12-12",80.7225152735774
"Calbaja_0.4","Calbaja_0.4_3",29.0626652532026,15.0067658955536,1734020538,-1.4089012,"2024-12-12",81.9488994494055
"Calbaja_0.4","Calbaja_0.4_4",29.3064115100676,17.099856936659,1734020569,-1.08459807,"2024-12-12",82.6361983368603
"Calbaja_0.4","Calbaja_0.4_5",28.705655101463,17.1157010990144,1734020609,-1.56953526,"2024-12-12",80.9422268413553
"Calbaja_0.6","Calbaja_0.6_1",43.7295605688676,25.8499195703681,1734020775,13.97844606,"2024-12-12",125.109715862216
"Calbaja_0.6","Calbaja_0.6_2",42.8146641587258,25.2037945434202,1734020809,13.1136447,"2024-12-12",122.49220888462
"Calbaja_0.6","Calbaja_0.6_3",42.9198900473029,20.8983556524131,1734020843,13.24704801,"2024-12-12",122.793258811717
"Calbaja_0.6","Calbaja_0.6_4",42.146985013318,24.6584883186054,1734020878,12.49961641,"2024-12-12",120.581987352951
"Calbaja_0.6","Calbaja_0.6_5",41.5730828551625,17.3174515363256,1734020907,11.96061171,"2024-12-12",118.940060587497
"Calbaja_0.8","Calbaja_0.8_1",60.4645896518201,32.5585783052775,1734021004,27.878278294,"2024-12-12",142.282997784909
"Calbaja_0.8","Calbaja_0.8_2",60.0990902697407,30.9125007874656,1734021038,27.83697527,"2024-12-12",141.422918388517
"Calbaja_0.8","Calbaja_0.8_3",57.8994745486141,25.0036131373522,1734021073,25.99572549,"2024-12-12",136.246865419682
"Calbaja_0.8","Calbaja_0.8_4",59.2369923643188,28.9002210780405,1734021115,27.745612208,"2024-12-12",139.39426202826
"Calbaja_0.8","Calbaja_0.8_5",59.379048781484,27.6037771139046,1734021147,28.172121272,"2024-12-12",139.728543845192
"Repmig_1ml","Repmig_1ml_1",641.247011040701,343.409823955451,1734022326,611.315993568,"2024-12-12",461.771040970527
"Repmig_1ml","Repmig_1ml_10",629.434062575143,318.545803140076,1734022633,601.63888201,"2024-12-12",453.264369725356
"Repmig_1ml","Repmig_1ml_11",624.372324602178,397.564312256963,1734022658,596.6363509,"2024-12-12",449.619340629466
"Repmig_1ml","Repmig_1ml_12",649.580560272413,307.574593395436,1734022692,621.72148511,"2024-12-12",467.772147622801
"Repmig_1ml","Repmig_1ml_13",646.196546761551,304.151765651298,1734022725,617.8875041,"2024-12-12",465.335271637939
"Repmig_1ml","Repmig_1ml_14",635.562432093115,366.433352555676,1734022795,606.15350715,"2024-12-12",457.677495280785
"Repmig_1ml","Repmig_1ml_15",638.833844325725,401.112033890664,1734022829,609.23902682,"2024-12-12",460.033285492803
"Repmig_1ml","Repmig_1ml_16",628.585295258092,285.023407101722,1734022901,599.386571084,"2024-12-12",452.653160377338
"Repmig_1ml","Repmig_1ml_17",615.16846906309,353.379121345133,1734022922,598.3170014,"2024-12-12",442.991514097644
"Repmig_1ml","Repmig_1ml_2",655.449793588557,412.909427010241,1734022366,626.70210111,"2024-12-12",471.998665534668
"Repmig_1ml","Repmig_1ml_3",651.219715492865,323.48409116994,1734022404,623.255207477,"2024-12-12",468.952526477482
"Repmig_1ml","Repmig_1ml_4",682.931733480344,262.12769398178,1734022431,655.33915138,"2024-12-12",491.788799091976
"Repmig_1ml","Repmig_1ml_5",647.991673927929,397.822797379938,1734022457,620.54219029,"2024-12-12",466.62796809659
"Repmig_1ml","Repmig_1ml_6",636.504530933478,397.832055650991,1734022483,609.035803852,"2024-12-12",458.355913978605
"Repmig_1ml","Repmig_1ml_7",633.495192220899,283.03633823297,1734022520,605.936350737,"2024-12-12",456.188846614524
"Repmig_1ml","Repmig_1ml_8",640.769108143097,329.369709203268,1734022546,613.146247433,"2024-12-12",461.426896335605
"Repmig_1ml","Repmig_1ml_9",644.67683896341,408.645794261198,1734022595,616.884881191,"2024-12-12",464.240908561253
